,accuracy,loss,val_accuracy,val_loss
0,0.7055895328521729,0.9453933238983154,0.8055229187011719,0.5841177701950073
1,0.8445504307746887,0.4757867157459259,0.8413631319999695,0.4945586323738098
2,0.8769055008888245,0.37951892614364624,0.8454759120941162,0.4660448729991913
3,0.8952608108520508,0.32048386335372925,0.8407755494117737,0.45861345529556274
4,0.9105050563812256,0.27845335006713867,0.846651017665863,0.45540475845336914
5,0.9189049005508423,0.2461787909269333,0.8607520461082458,0.43759772181510925
6,0.9275121688842773,0.22305011749267578,0.8548766374588013,0.43782758712768555
7,0.9359120726585388,0.20014698803424835,0.8560516834259033,0.4403035640716553
8,0.9417193531990051,0.1815079003572464,0.8625146746635437,0.43946483731269836
9,0.9466970562934875,0.1679423749446869,0.8619271516799927,0.4382269084453583
10,0.9514673948287964,0.15602265298366547,0.8578143119812012,0.4465307593345642
