,accuracy,loss,val_accuracy,val_loss
0,0.7124338746070862,0.898199200630188,0.816098690032959,0.5550038814544678
1,0.8464170694351196,0.46936047077178955,0.8460634350776672,0.4753638505935669
2,0.8778388500213623,0.3732849955558777,0.8484136462211609,0.4633810818195343
3,0.8942238092422485,0.31695741415023804,0.8619271516799927,0.43515074253082275
4,0.9091569185256958,0.27583634853363037,0.8613396286964417,0.4290124773979187
5,0.9218085408210754,0.24327439069747925,0.859576940536499,0.4352801442146301
6,0.9288603067398071,0.21900150179862976,0.8625146746635437,0.42956045269966125
7,0.9333195090293884,0.19909368455410004,0.8666275143623352,0.42458051443099976
8,0.9430674910545349,0.18110957741737366,0.8601645231246948,0.43393418192863464
9,0.9493933320045471,0.16573406755924225,0.8707402944564819,0.4244401156902313
10,0.9538525342941284,0.1525665819644928,0.8631022572517395,0.43677717447280884
11,0.9570673108100891,0.14274758100509644,0.8619271516799927,0.43377330899238586
12,0.9619413018226624,0.13246610760688782,0.8631022572517395,0.44260257482528687
13,0.9641190767288208,0.12378184497356415,0.859576940536499,0.456411749124527
14,0.9671264290809631,0.11619025468826294,0.8654524087905884,0.4491221308708191
