,accuracy,loss,val_accuracy,val_loss
0,0.700922966003418,0.942042350769043,0.8002350330352783,0.5887408256530762
1,0.8470392823219299,0.46759700775146484,0.8384253978729248,0.49109721183776855
2,0.877216637134552,0.3765002489089966,0.8548766374588013,0.4627394676208496
3,0.89536452293396,0.3157445788383484,0.8548766374588013,0.456853449344635
4,0.9095717072486877,0.27309179306030273,0.8513513803482056,0.4475202262401581
5,0.9179716110229492,0.24196870625019073,0.8625146746635437,0.4326702952384949
6,0.9298973083496094,0.21923454105854034,0.8607520461082458,0.44423484802246094
7,0.9351861476898193,0.20071963965892792,0.859576940536499,0.4425945281982422
8,0.9449341297149658,0.18201090395450592,0.859576940536499,0.44601795077323914
9,0.9465934038162231,0.16617189347743988,0.858401894569397,0.4516649842262268
10,0.9536451101303101,0.15251882374286652,0.858401894569397,0.4489823579788208
