,accuracy,loss,val_accuracy,val_loss
0,0.7103598713874817,0.9109331965446472,0.8196239471435547,0.5802170634269714
1,0.8458985686302185,0.47314366698265076,0.8413631319999695,0.49580952525138855
2,0.8743129968643188,0.377577006816864,0.8513513803482056,0.46761763095855713
3,0.8944311738014221,0.317653626203537,0.8666275143623352,0.4438360035419464
4,0.9080162048339844,0.27474337816238403,0.8619271516799927,0.4401005208492279
5,0.9189049005508423,0.2465817779302597,0.8666275143623352,0.44442570209503174
6,0.9270973801612854,0.21961961686611176,0.8672150373458862,0.4349595904350281
7,0.9364305734634399,0.19933035969734192,0.858401894569397,0.4476366341114044
8,0.9425489902496338,0.1814984530210495,0.858989417552948,0.44347602128982544
9,0.9505340456962585,0.16683891415596008,0.8601645231246948,0.4492446184158325
10,0.9533340334892273,0.15314003825187683,0.8619271516799927,0.4476395547389984
11,0.9575858116149902,0.1435443013906479,0.8625146746635437,0.45293673872947693
