,accuracy,loss,val_accuracy,val_loss
0,0.7089080214500427,0.8995262980461121,0.8108108043670654,0.5646043419837952
1,0.8471429944038391,0.4635395109653473,0.8478260636329651,0.47631922364234924
2,0.8763870000839233,0.3689611554145813,0.8554641604423523,0.4591365456581116
3,0.893912672996521,0.3149864673614502,0.8636897802352905,0.4465464949607849
4,0.9094679951667786,0.2709555923938751,0.8666275143623352,0.4266635775566101
5,0.9214974641799927,0.24050550162792206,0.8625146746635437,0.4392513632774353
6,0.9312454462051392,0.21621091663837433,0.8619271516799927,0.4507220387458801
7,0.9359120726585388,0.1969289779663086,0.8631022572517395,0.4395260512828827
8,0.9442082047462463,0.17985379695892334,0.8607520461082458,0.45976629853248596
9,0.9492896199226379,0.16464737057685852,0.8578143119812012,0.44781050086021423
