,accuracy,loss,val_accuracy,val_loss
0,0.7070413827896118,0.9153806567192078,0.8237367868423462,0.5416648983955383
1,0.8433060050010681,0.46753621101379395,0.8401880264282227,0.4902624189853668
2,0.8725500106811523,0.3747681975364685,0.8519389033317566,0.4521022140979767
3,0.89536452293396,0.31222134828567505,0.8548766374588013,0.45085546374320984
4,0.9095717072486877,0.2737448811531067,0.8548766374588013,0.4474566876888275
5,0.9213937520980835,0.24195154011249542,0.8554641604423523,0.44503548741340637
6,0.9274084568023682,0.21789832413196564,0.8607520461082458,0.4347691237926483
7,0.9341491460800171,0.19817812740802765,0.8625146746635437,0.43955808877944946
8,0.9423415660858154,0.17950056493282318,0.8601645231246948,0.4451024532318115
9,0.9475266933441162,0.16526754200458527,0.8566392660140991,0.44757887721061707
10,0.9513636827468872,0.15312114357948303,0.8613396286964417,0.4491027295589447
11,0.9535414576530457,0.14433206617832184,0.8572267889976501,0.448337197303772
