,accuracy,loss,val_accuracy,val_loss
0,0.7048636078834534,0.9374956488609314,0.8072855472564697,0.5847576260566711
1,0.842372715473175,0.47730937600135803,0.8437132835388184,0.5006483197212219
2,0.873379647731781,0.3793359398841858,0.8454759120941162,0.47787708044052124
3,0.8933941721916199,0.319129079580307,0.8443008065223694,0.46327364444732666
4,0.9059421420097351,0.2783550024032593,0.8601645231246948,0.44227150082588196
5,0.9172456860542297,0.24575833976268768,0.8619271516799927,0.4288148880004883
6,0.9280306696891785,0.22144927084445953,0.8648648858070374,0.42857423424720764
7,0.9370527863502502,0.1998259574174881,0.858989417552948,0.4360136389732361
8,0.9410971403121948,0.18427270650863647,0.8619271516799927,0.43614307045936584
9,0.947422981262207,0.16791066527366638,0.858989417552948,0.43515029549598694
10,0.9526081085205078,0.15400516986846924,0.8642773032188416,0.44477078318595886
11,0.9572747349739075,0.1436631679534912,0.8601645231246948,0.4477871060371399
