,accuracy,loss,val_accuracy,val_loss
0,0.11054650694131851,2.2695813179016113,0.14864864945411682,2.2085626125335693
1,0.15119776129722595,2.150682210922241,0.17332549393177032,2.125929832458496
2,0.17795291543006897,2.0722134113311768,0.18860164284706116,2.0727217197418213
3,0.2142486721277237,2.0078518390655518,0.29788485169410706,1.9735642671585083
4,0.25987762212753296,1.9546284675598145,0.3202115297317505,1.8815081119537354
5,0.30923986434936523,1.884526014328003,0.37074029445648193,1.7860820293426514
6,0.34180232882499695,1.8313484191894531,0.3413631021976471,1.7952028512954712
7,0.3505133390426636,1.7879058122634888,0.3942420780658722,1.6902018785476685
8,0.3802758455276489,1.7377889156341553,0.43478259444236755,1.6358615159988403
9,0.3933423161506653,1.6980600357055664,0.451233834028244,1.563356876373291
10,0.4079643189907074,1.6468751430511475,0.42361927032470703,1.597412347793579
11,0.42217153310775757,1.6247366666793823,0.44242069125175476,1.5858864784240723
12,0.43627500534057617,1.5907258987426758,0.4582843780517578,1.5391936302185059
13,0.44975629448890686,1.5527496337890625,0.47062280774116516,1.4970823526382446
14,0.45359328389167786,1.5288487672805786,0.4888366758823395,1.4486432075500488
15,0.47225967049598694,1.4895483255386353,0.49059930443763733,1.440927267074585
16,0.48760759830474854,1.4587279558181763,0.5099882483482361,1.4881638288497925
17,0.5008814930915833,1.4224156141281128,0.5323148965835571,1.3676998615264893
18,0.5132220387458801,1.4087601900100708,0.5458284616470337,1.3404028415679932
19,0.5229700207710266,1.367042064666748,0.5264394879341125,1.4156601428985596
20,0.5323032140731812,1.340288758277893,0.5658049583435059,1.2680931091308594
21,0.5457845330238342,1.3131413459777832,0.5687426328659058,1.2897509336471558
22,0.5520066618919373,1.2818793058395386,0.5752056241035461,1.287183403968811
23,0.5736804008483887,1.2452999353408813,0.5775558352470398,1.2667573690414429
24,0.5717100501060486,1.2339280843734741,0.5793184638023376,1.263240098953247
25,0.5927615761756897,1.1961870193481445,0.6022326946258545,1.1950984001159668
26,0.5951467156410217,1.1724690198898315,0.5904817581176758,1.2169278860092163
27,0.6102872490882874,1.1494944095611572,0.5910693407058716,1.2097803354263306
28,0.6210722923278809,1.1159440279006958,0.6022326946258545,1.1993846893310547
29,0.6295758485794067,1.0755112171173096,0.610458254814148,1.1801538467407227
