,accuracy,loss,val_accuracy,val_loss
0,0.10048740357160568,2.2758893966674805,0.13807284832000732,2.214268922805786
1,0.16530124843120575,2.152381658554077,0.2009400725364685,2.120396375656128
2,0.18894535303115845,2.082158088684082,0.24500587582588196,2.0390546321868896
3,0.21663382649421692,2.0108957290649414,0.22972972691059113,2.0150609016418457
4,0.22938919067382812,1.97307550907135,0.32197415828704834,1.9412319660186768
5,0.2741885185241699,1.9142735004425049,0.3055229187011719,1.9212552309036255
6,0.3151508867740631,1.8398863077163696,0.39541715383529663,1.7508740425109863
7,0.3440837860107422,1.7993992567062378,0.36427733302116394,1.7390518188476562
8,0.3562169373035431,1.763769507408142,0.4124559462070465,1.6753389835357666
9,0.376024067401886,1.7088980674743652,0.42420682311058044,1.6836460828781128
10,0.38452762365341187,1.677900791168213,0.45299646258354187,1.575549602508545
11,0.4110753834247589,1.632569432258606,0.47297295928001404,1.5278342962265015
12,0.42735663056373596,1.5933550596237183,0.4759106934070587,1.5144827365875244
13,0.4260084927082062,1.5869004726409912,0.47062280774116516,1.4989354610443115
14,0.46064502000808716,1.5347360372543335,0.4964747428894043,1.4406472444534302
15,0.4666597545146942,1.5054782629013062,0.48824912309646606,1.4808295965194702
16,0.48045215010643005,1.4874286651611328,0.5146886110305786,1.4199565649032593
17,0.48553353548049927,1.4525046348571777,0.5346651077270508,1.3739653825759888
18,0.5067924857139587,1.4075844287872314,0.5258519649505615,1.3923171758651733
19,0.5082443356513977,1.4066708087921143,0.5440658330917358,1.3178715705871582
20,0.5265995860099792,1.3616116046905518,0.5728554725646973,1.2558342218399048
21,0.5400809049606323,1.342890977859497,0.5804935097694397,1.2833484411239624
22,0.5493103861808777,1.3030598163604736,0.5787308812141418,1.2509328126907349
23,0.558539867401123,1.291504144668579,0.5793184638023376,1.253076195716858
24,0.5685989856719971,1.2669259309768677,0.5898942351341248,1.2085050344467163
25,0.5835320949554443,1.214361310005188,0.5781433582305908,1.258803367614746
26,0.5884060859680176,1.201082468032837,0.5928319692611694,1.2445900440216064
27,0.5961837768554688,1.172988772392273,0.5834312438964844,1.2410846948623657
28,0.6104946732521057,1.1537814140319824,0.5904817581176758,1.2351957559585571
29,0.6158871650695801,1.1248418092727661,0.607520580291748,1.2204185724258423
