,accuracy,loss,val_accuracy,val_loss
0,0.11666493862867355,2.2701659202575684,0.14688602089881897,2.2291784286499023
1,0.14310899376869202,2.191490888595581,0.17743830382823944,2.1964523792266846
2,0.17981955409049988,2.113532066345215,0.2250293791294098,2.0643608570098877
3,0.22399668395519257,2.01901912689209,0.2467685043811798,1.9755314588546753
4,0.2568702697753906,1.9443882703781128,0.3172737956047058,1.8987494707107544
5,0.3055065870285034,1.8807244300842285,0.36486485600471497,1.8002287149429321
6,0.32583221793174744,1.825888752937317,0.401880145072937,1.7144663333892822
7,0.34439489245414734,1.7734826803207397,0.41010576486587524,1.6832629442214966
8,0.3715648651123047,1.7181209325790405,0.3907167911529541,1.6965311765670776
9,0.38193508982658386,1.6942870616912842,0.4406580626964569,1.5567810535430908
10,0.4047495722770691,1.6622860431671143,0.4365452527999878,1.574901819229126
11,0.4143938720226288,1.638562560081482,0.4794359505176544,1.499137043952942
12,0.4368972182273865,1.5692535638809204,0.46592244505882263,1.499362826347351
13,0.44716373085975647,1.5391778945922852,0.47414806485176086,1.4756693840026855
14,0.46645236015319824,1.5053675174713135,0.5370152592658997,1.3765631914138794
15,0.47848179936408997,1.4816302061080933,0.5035252571105957,1.4415706396102905
16,0.48366689682006836,1.4544025659561157,0.542890727519989,1.337942123413086
17,0.5038888454437256,1.426521897315979,0.5152761340141296,1.4138050079345703
18,0.5156071782112122,1.3912657499313354,0.5658049583435059,1.3138471841812134
19,0.5352069139480591,1.3548808097839355,0.5734429955482483,1.305938482284546
20,0.5347920656204224,1.3418421745300293,0.576380729675293,1.2808977365493774
21,0.5459918975830078,1.3213601112365723,0.5652173757553101,1.3019704818725586
22,0.5608212947845459,1.2919821739196777,0.5605170130729675,1.301304578781128
23,0.5706730484962463,1.2539805173873901,0.5945945978164673,1.2173993587493896
24,0.5778284668922424,1.2399389743804932,0.5834312438964844,1.2720874547958374
25,0.588198721408844,1.1923197507858276,0.5522913932800293,1.2957043647766113
26,0.5964948534965515,1.1725471019744873,0.5775558352470398,1.2567158937454224
27,0.61391681432724,1.132660984992981,0.5951821208000183,1.2276732921600342
28,0.6180649399757385,1.1309912204742432,0.6233842372894287,1.1784024238586426
29,0.634035050868988,1.0673843622207642,0.6039953231811523,1.2108958959579468
